"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         229,      -6.663881863,       -6.71699687,        -7.1518539,       -6.63008959,      -11.18314591
          0,           0,         230,      -6.669293594,      -6.719309861,      -7.157991183,      -6.635082886,       -11.1811169
          0,           0,         231,      -6.674715691,      -6.721611517,      -7.164076224,      -6.640069324,      -11.17911822
          0,           0,         232,       -6.68014888,      -6.723903332,      -7.170122653,       -6.64504846,      -11.17724942
          0,           0,         233,      -6.685581972,      -6.726180423,      -7.176116973,      -6.650007847,      -11.17544222
          0,           0,         234,      -6.691009611,      -6.728441596,      -7.182059233,      -6.654941419,        -11.173767
          0,           0,         235,      -6.696432597,       -6.73068484,      -7.187966194,      -6.659848358,      -11.17214483
          0,           0,         236,      -6.701839686,      -6.732906555,      -7.193824964,      -6.664717449,      -11.17062814
          0,           0,         237,      -6.707227322,      -6.735106393,      -7.199639254,      -6.669545008,       -11.1691352
          0,           0,         238,      -6.712591165,      -6.737283673,      -7.205410564,      -6.674326717,      -11.16761629
          0,           0,         239,      -6.717932829,      -6.739438716,      -7.211154323,      -6.679064366,      -11.16626445
          0,           0,         240,      -6.723248901,      -6.741570965,      -7.216874143,      -6.683755681,      -11.16490663
          0,           0,         241,      -6.728529603,      -6.743681024,      -7.222550641,       -6.68839238,      -11.16356643
          0,           0,         242,      -6.733770382,      -6.745770887,       -7.22817982,      -6.692972187,      -11.16227314
          0,           0,         243,      -6.738980616,       -6.74784187,      -7.233796826,       -6.69750537,      -11.16102819
          0,           0,         244,      -6.744154138,      -6.749895069,      -7.239387684,      -6.701988247,      -11.15982957
          0,           0,         245,       -6.74928977,      -6.751934463,      -7.244943669,      -6.706421803,      -11.15867638
          0,           0,         246,      -6.754387596,      -6.753960935,      -7.250468298,      -6.710808142,      -11.15753475
          0,           0,         247,      -6.759453247,      -6.755976049,      -7.255981073,      -6.715154828,      -11.15625669
          0,           0,         248,      -6.764486567,      -6.757982123,      -7.261476495,      -6.719464184,      -11.15523253
          0,           0,         249,      -6.769489601,      -6.759980987,       -7.26695788,      -6.723740149,      -11.15406842
          0,           0,         250,      -6.774461051,      -6.761973543,      -7.272419424,       -6.72798359,      -11.15281351
          0,           0,         251,      -6.779398991,      -6.763960436,      -7.277856139,      -6.732194895,      -11.15150753
          0,           0,         252,       -6.78430861,      -6.765944205,      -7.283275648,      -6.736380556,      -11.15016816
          0,           0,         253,       -6.78918856,      -6.767925647,      -7.288669572,      -6.740541047,      -11.14879446
          0,           0,         254,      -6.794051539,      -6.769906459,      -7.294070115,       -6.74468936,       -11.1474336
          0,           0,         255,       -6.79888794,      -6.771886406,       -7.29944555,      -6.748818004,      -11.14609998
          0,           0,         256,      -6.803704476,      -6.773866347,      -7.304808374,      -6.752934097,      -11.14474751
          0,           0,         257,      -6.808494927,       -6.77584551,      -7.310140539,      -6.757032701,      -11.14336652
          0,           0,         258,      -6.813267847,      -6.777823822,      -7.315466212,      -6.761122008,      -11.14192569
          0,           0,         259,      -6.818017462,      -6.779800149,      -7.320767876,      -6.765197079,       -11.1403698
          0,           0,         260,      -6.822744163,      -6.781774497,      -7.326042161,      -6.769258022,      -11.13872551
          0,           0,         261,      -6.827447098,       -6.78374515,      -7.331290957,      -6.773303903,      -11.13697912
          0,           0,         262,      -6.832127895,      -6.785711144,       -7.33652211,      -6.777335742,      -11.13516163
          0,           0,         263,      -6.836790947,      -6.787672395,      -7.341748494,      -6.781356892,      -11.13336677
          0,           0,         264,      -6.841428069,      -6.789627686,       -7.34694737,      -6.785359648,      -11.13158321
          0,           0,         265,      -6.846037376,      -6.791575619,      -7.352119911,      -6.789341928,      -11.12980969
          0,           0,         266,      -6.850618355,      -6.793514607,      -7.357271958,      -6.793302364,      -11.12805625
          0,           0,         267,      -6.855171549,      -6.795443378,      -7.362410535,      -6.797240542,      -11.12629003
          0,           0,         268,      -6.859702251,      -6.797360833,      -7.367559773,      -6.801160238,      -11.12429083
          0,           0,         269,      -6.864194706,      -6.799265057,      -7.372677967,      -6.805047121,      -11.12260245
          0,           0,         270,      -6.868649123,      -6.801155989,       -7.37777113,        -6.8089014,      -11.12068049
