"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         164,      -8.016002927,      -8.275819339,      -8.315391835,      -7.834149788,      -9.602351229,      -3.742892657
          0,           0,         165,      -7.979289464,      -8.185175049,      -8.297855684,      -7.802708009,      -9.701969281,      -3.930353697
          0,           0,         166,      -7.992181162,      -8.290773709,      -8.288159358,      -7.809571253,      -9.857681097,      -3.981672331
          0,           0,         167,      -8.004769305,      -8.222553496,      -8.271715427,      -7.820392934,       -10.0550147,       -3.71506345
          0,           0,         168,       -7.97031249,      -8.181701769,      -8.250942403,      -7.788045555,      -10.09883962,      -3.606614566
          0,           0,         169,      -7.897350451,      -8.191082222,      -8.173799703,      -7.714917786,      -10.18806999,      -3.578911593
          0,           0,         170,      -7.911337662,      -8.145780865,      -8.215153192,      -7.725557235,      -10.02017519,      -3.541479506
          0,           0,         171,      -7.987947366,      -8.196463584,      -8.208067177,      -7.790483871,      -9.981545499,       -3.58018108
          0,           0,         172,      -7.963613049,      -8.232876352,      -8.191840316,      -7.766746685,      -10.01172236,      -3.693444375
          0,           0,         173,      -7.840278741,      -8.089088468,      -8.101165111,       -7.65437053,      -10.08694399,      -3.721108454
          0,           0,         174,      -7.835089982,      -8.011435387,      -8.136559302,      -7.647413428,      -10.26187255,       -4.08435994
          0,           0,         175,      -7.862653986,      -7.988800765,       -8.09459251,      -7.670090096,      -10.28035173,      -3.888012428
          0,           0,         176,      -7.833036354,      -7.977375869,      -8.080003864,      -7.643500943,        -10.221023,      -3.995177917
          0,           0,         177,      -7.770264204,      -7.961374564,      -8.012605067,      -7.580019246,      -10.04363483,      -3.583633697
          0,           0,         178,      -7.745953858,      -7.863317646,      -8.032015928,      -7.546620256,       -10.3189238,      -4.173986073
          0,           0,         179,      -7.742740947,      -7.807380627,      -7.971391606,      -7.548868995,      -10.41682502,       -3.99832413
          0,           0,         180,      -7.655174398,       -7.65875623,      -7.951685511,      -7.473504141,      -10.08063701,      -3.837725684
          0,           0,         181,      -7.601541327,      -7.603076048,      -7.873371143,      -7.419271509,      -9.998440798,      -3.516520553
          0,           0,         182,      -7.536616308,      -7.515054087,      -7.860441848,      -7.340962553,       -9.65268717,      -3.377235005
          0,           0,         183,      -7.539598551,      -7.535915589,      -7.745254052,      -7.345808483,      -9.759627348,      -3.561262064
          0,           0,         184,      -7.555163366,      -7.611586501,      -7.742605582,       -7.36607474,      -10.01423031,      -3.548898351
          0,           0,         185,      -7.525104989,      -7.634268737,      -7.750489954,      -7.339637957,      -10.04350319,      -3.360876368
          0,           0,         186,      -7.515294935,      -7.621442132,      -7.722908198,      -7.328290425,      -10.09995138,      -3.631478945
          0,           0,         187,       -7.47262573,      -7.562661552,      -7.661309075,       -7.28524598,      -9.742357914,      -3.358091288
          0,           0,         188,      -7.454592947,      -7.526698707,      -7.644611256,      -7.264712208,      -9.575497521,       -3.25619474
          0,           0,         189,      -7.425371636,      -7.457527296,      -7.651069155,      -7.245520008,       -9.88298359,      -3.536094719
          0,           0,         190,      -7.409068872,      -7.447483796,      -7.617412937,      -7.224224538,      -10.35835713,      -3.759301353
          0,           0,         191,      -7.407673275,       -7.49317048,      -7.591365316,      -7.221499344,      -10.01904566,      -3.508988973
          0,           0,         192,      -7.437452376,      -7.558768887,      -7.583607489,      -7.250073669,      -9.924636691,      -3.202180019
          0,           0,         193,      -7.453997104,      -7.563078809,      -7.605123587,      -7.273709789,      -9.549137749,      -3.186056171
          0,           0,         194,      -7.437684569,      -7.548391089,      -7.608364785,      -7.254025052,      -10.03823602,      -3.593218726
          0,           0,         195,      -7.432974896,      -7.552598084,      -7.593338156,      -7.251223387,      -9.718136441,      -3.280643943
          0,           0,         196,      -7.438878253,      -7.543684093,      -7.591707122,         -7.255941,      -10.02598277,      -3.319284883
          0,           0,         197,       -7.41877614,       -7.47106702,      -7.636389429,      -7.233144989,      -9.722060195,      -3.391241318
