"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         177,      -7.801265925,      -7.928817972,      -8.039384201,      -7.621411738,      -9.840742132,      -3.796606563
          0,           0,         178,      -7.731846839,      -7.847383682,      -8.001320949,      -7.552461779,      -10.04388214,      -3.660421342
          0,           0,         179,      -7.686280224,      -7.740629153,      -7.997268288,      -7.496648832,      -10.06043471,      -3.876617359
          0,           0,         180,      -7.664841984,      -7.678953239,      -7.922509653,      -7.482365195,      -10.04895731,      -3.758476625
          0,           0,         181,      -7.562148796,      -7.528133429,      -7.909355786,      -7.380438852,      -9.924429679,      -3.616998077
          0,           0,         182,      -7.537914021,      -7.504444127,      -7.808293096,      -7.353341608,      -9.936427967,      -3.464907712
          0,           0,         183,       -7.52475302,      -7.524193825,      -7.794535124,      -7.334754388,      -9.894689896,      -3.766676492
          0,           0,         184,      -7.558920959,      -7.661663636,      -7.723164535,      -7.367017686,      -9.915379577,      -3.507074187
          0,           0,         185,      -7.579504358,      -7.780304542,      -7.714902848,       -7.40323184,      -9.401237238,       -3.07305517
          0,           0,         186,        -7.5245487,      -7.710774618,      -7.719250302,      -7.351359228,       -8.82731722,      -2.494866394
          0,           0,         187,      -7.475064762,      -7.565174573,      -7.703117562,      -7.294324252,      -9.492386198,      -3.682461903
          0,           0,         188,      -7.423922945,      -7.438769566,      -7.651678906,      -7.239338191,      -9.696944478,      -3.189711663
          0,           0,         189,      -7.335689822,      -7.312340459,      -7.622981573,      -7.147501631,      -9.472630787,      -2.937171463
          0,           0,         190,      -7.319983987,       -7.33393769,      -7.563814541,      -7.133293556,       -9.37853267,      -2.967593302
          0,           0,         191,       -7.36767314,      -7.452089246,      -7.528385293,      -7.181261561,       -9.24389867,      -2.847241408
          0,           0,         192,      -7.403448807,      -7.630008123,      -7.520033968,      -7.226919216,      -9.142727695,      -2.817261848
          0,           0,         193,      -7.391623441,      -7.628441603,      -7.529478148,      -7.212546418,      -9.246968389,      -3.061549191
          0,           0,         194,      -7.341296106,      -7.477335065,      -7.513029907,      -7.168003169,      -9.670042638,      -3.535687739
          0,           0,         195,      -7.295678533,      -7.357094944,      -7.492019365,      -7.119793415,      -9.853024816,      -3.229451309
          0,           0,         196,       -7.22350682,      -7.227929716,      -7.471798306,      -7.039775131,      -9.171689933,      -2.760427084
          0,           0,         197,      -7.212551708,       -7.22003196,      -7.421175589,      -7.027023261,        -9.1798285,      -2.794917504
          0,           0,         198,      -7.306973226,      -7.445868551,      -7.442852136,      -7.138398626,      -9.229466456,      -2.705972965
          0,           0,         199,      -7.335152659,       -7.59106356,      -7.445922597,      -7.161606996,      -9.015710544,      -2.640909622
          0,           0,         200,      -7.311758072,      -7.521806727,      -7.434184347,      -7.141165225,      -9.527915948,      -3.374009309
          0,           0,         201,      -7.292998411,       -7.44740876,      -7.438004258,      -7.122373811,      -9.965234638,      -3.329634521
          0,           0,         202,      -7.276106462,       -7.39898824,      -7.453018111,      -7.107997885,       -9.22315275,      -2.754880622
          0,           0,         203,      -7.253921095,      -7.348736718,      -7.433506348,      -7.085598298,      -8.980457292,      -2.590739906
          0,           0,         204,      -7.230919786,      -7.281056423,      -7.441988763,      -7.060669133,      -9.084346277,      -2.853476316
          0,           0,         205,      -7.238545773,      -7.275946787,       -7.43591528,      -7.058797823,      -9.427916023,       -3.43194044
          0,           0,         206,       -7.26741856,      -7.293773992,      -7.484016199,      -7.082363694,      -9.704346416,      -3.119392492
          0,           0,         207,      -7.290463082,       -7.32604329,      -7.492937907,      -7.092144846,      -9.641112654,       -3.14993819
          0,           0,         208,       -7.28749704,      -7.312800431,      -7.508440815,      -7.091532962,      -9.943508303,      -3.314154872
          0,           0,         209,      -7.319169078,      -7.359452509,      -7.516650924,      -7.127639404,      -9.594912525,      -3.213169668
          0,           0,         210,      -7.362108246,      -7.398552665,       -7.57884312,      -7.164375673,      -9.826293714,       -3.28359105
          0,           0,         211,        -7.4000184,      -7.501169921,      -7.572269588,      -7.201723988,      -9.661140661,      -3.443890148
          0,           0,         212,      -7.396957785,      -7.491031453,      -7.578970551,      -7.206577646,      -9.517477502,      -3.218245756
          0,           0,         213,      -7.379291114,      -7.408933649,      -7.596517816,      -7.185814052,      -9.460858195,       -3.24561775
          0,           0,         214,      -7.391047746,      -7.350384063,      -7.655735851,      -7.196489926,      -9.466643562,      -3.275636431
          0,           0,         215,      -7.368879793,      -7.323486099,      -7.641998891,      -7.174048881,       -9.76821788,      -3.635552329
          0,           0,         216,      -7.393871786,      -7.363243296,      -7.593965866,      -7.203357448,      -10.04461602,      -3.499710841
          0,           0,         217,        -7.4600741,       -7.47301878,      -7.624222161,      -7.276712987,      -10.03721029,      -3.654209903
          0,           0,         218,      -7.548420852,      -7.577745389,      -7.808498625,       -7.35787133,      -10.09102163,      -3.567663026
          0,           0,         219,      -7.608448509,       -7.69396999,      -7.807805258,      -7.427411685,      -9.779346198,       -3.45734243
          0,           0,         220,      -7.608937867,      -7.764090986,      -7.798875605,      -7.428463754,      -9.687585662,      -3.371452164
          0,           0,         221,      -7.667804223,      -7.861250147,      -7.823501711,      -7.487976579,       -9.71281679,      -3.501944364
          0,           0,         222,      -7.696624292,      -7.902233249,      -7.925766916,      -7.519843959,      -9.735320028,       -3.61156906
          0,           0,         223,      -7.729309623,      -7.934148728,       -7.94660586,      -7.553050595,      -9.868027193,       -3.90690986
          0,           0,         224,      -7.771527719,      -7.997347031,       -7.96892993,      -7.593132528,      -10.03653655,      -3.569467331
          0,           0,         225,      -7.806252695,      -8.036327825,      -7.984862452,      -7.626077051,      -9.820296477,       -3.41766525
          0,           0,         226,      -7.800306388,       -8.02322281,      -8.065779366,      -7.624701569,      -9.634105386,      -3.313433867
          0,           0,         227,      -7.851581346,       -8.10147684,      -8.112277796,      -7.674635546,      -9.500681568,      -3.227318462
          0,           0,         228,      -7.872140976,      -8.017878519,      -8.123276009,      -7.699790148,      -9.456621981,      -3.229591531
          0,           0,         229,      -7.888371635,      -8.059004466,      -8.135898753,      -7.715320054,      -9.504212573,       -3.36082068
          0,           0,         230,      -7.900150578,      -8.144314953,      -8.220952462,      -7.727643934,      -9.553531195,      -3.483381383
          0,           0,         231,      -7.908739993,      -8.089674492,      -8.247816221,      -7.740545056,      -9.578896628,      -3.548306304
          0,           0,         232,      -7.918541271,      -8.145953418,      -8.153858426,      -7.745887517,      -9.603798855,      -3.587459912
          0,           0,         233,      -7.932312648,      -8.158521583,       -8.16128087,      -7.758660739,      -9.670247521,      -3.742515213
          0,           0,         234,      -7.929493461,       -8.11896305,      -8.183392746,      -7.753512241,      -9.787872397,      -3.918144268
          0,           0,         235,      -7.883966424,      -8.091257563,      -8.141511789,       -7.71096935,      -9.915566986,      -3.848218433
